time_index,inventory,rho_hat,epsilon,ambiguity,rho_worst,value
4,-4,0.7,0.02,absolute_gamma,0.72,-1.3100644788977764
4,-3,0.7,0.02,absolute_gamma,0.72,-0.5893705883307875
4,-2,0.7,0.02,absolute_gamma,0.72,-0.1490093232450228
4,-1,0.7,0.02,absolute_gamma,0.72,0.07224552583698152
4,0,0.7,0.02,absolute_gamma,0.72,0.1473767203967842
4,1,0.7,0.02,absolute_gamma,0.72,0.07224552583698152
4,2,0.7,0.02,absolute_gamma,0.72,-0.1490093232450227
4,3,0.7,0.02,absolute_gamma,0.72,-0.589370588330787
4,4,0.7,0.02,absolute_gamma,0.72,-1.3100644788977756
4,5,0.7,0.02,absolute_gamma,0.72,-2.313282106004065
5,-5,0.7,0.02,absolute_gamma,0.72,-2.2917648263358092
5,-4,0.7,0.02,absolute_gamma,0.72,-1.3042892254302831
5,-3,0.7,0.02,absolute_gamma,0.72,-0.5917342500491883
5,-2,0.7,0.02,absolute_gamma,0.72,-0.15459553819581726
5,-1,0.7,0.02,absolute_gamma,0.72,0.06572613430593993
5,0,0.7,0.02,absolute_gamma,0.72,0.14045773468196815
5,1,0.7,0.02,absolute_gamma,0.72,0.06572613430593993
5,2,0.7,0.02,absolute_gamma,0.72,-0.15459553819581714
5,3,0.7,0.02,absolute_gamma,0.72,-0.5917342500491879
5,4,0.7,0.02,absolute_gamma,0.72,-1.3042892254302823
5,5,0.7,0.02,absolute_gamma,0.72,-2.2917648263358084
6,-5,0.7,0.02,absolute_gamma,0.72,-2.2679346349608682
6,-4,0.7,0.02,absolute_gamma,0.72,-1.29729631218367
6,-3,0.7,0.02,absolute_gamma,0.72,-0.5936083728981774
6,-2,0.7,0.02,absolute_gamma,0.72,-0.16004311547362599
6,-1,0.7,0.02,absolute_gamma,0.72,0.059231213247457934
6,0,0.7,0.02,absolute_gamma,0.72,0.13351797020611914
6,1,0.7,0.02,absolute_gamma,0.72,0.059231213247457934
6,2,0.7,0.02,absolute_gamma,0.72,-0.16004311547362587
6,3,0.7,0.02,absolute_gamma,0.72,-0.5936083728981769
6,4,0.7,0.02,absolute_gamma,0.72,-1.2972963121836694
6,5,0.7,0.02,absolute_gamma,0.72,-2.2679346349608673
7,-5,0.7,0.02,absolute_gamma,0.72,-2.241634232641237
7,-4,0.7,0.02,absolute_gamma,0.72,-1.288978277539899
7,-3,0.7,0.02,absolute_gamma,0.72,-0.5949404169839666
7,-2,0.7,0.02,absolute_gamma,0.72,-0.16533495907985374
7,-1,0.7,0.02,absolute_gamma,0.72,0.05276345261317162
7,0,0.7,0.02,absolute_gamma,0.72,0.12655507799518545
7,1,0.7,0.02,absolute_gamma,0.72,0.05276345261317162
7,2,0.7,0.02,absolute_gamma,0.72,-0.16533495907985363
7,3,0.7,0.02,absolute_gamma,0.72,-0.5949404169839663
7,4,0.7,0.02,absolute_gamma,0.72,-1.2889782775398984
7,5,0.7,0.02,absolute_gamma,0.72,-2.241634232641236
8,-5,0.7,0.02,absolute_gamma,0.72,-2.212699666932243
8,-4,0.7,0.02,absolute_gamma,0.72,-1.2792196023303042
8,-3,0.7,0.02,absolute_gamma,0.72,-0.5956730035359099
8,-2,0.7,0.02,absolute_gamma,0.72,-0.17045178876733935
8,-1,0.7,0.02,absolute_gamma,0.72,0.04632582574583947
8,0,0.7,0.02,absolute_gamma,0.72,0.1195664482867014
8,1,0.7,0.02,absolute_gamma,0.72,0.04632582574583947
8,2,0.7,0.02,absolute_gamma,0.72,-0.17045178876733924
8,3,0.7,0.02,absolute_gamma,0.72,-0.5956730035359096
8,4,0.7,0.02,absolute_gamma,0.72,-1.2792196023303035
8,5,0.7,0.02,absolute_gamma,0.72,-2.212699666932242
9,-5,0.7,0.02,absolute_gamma,0.72,-2.1809805999934673
9,-4,0.7,0.02,absolute_gamma,0.72,-1.2678965397235975
9,-3,0.7,0.02,absolute_gamma,0.72,-0.5957422858822705
9,-2,0.7,0.02,absolute_gamma,0.72,-0.1753718484707273
9,-1,0.7,0.02,absolute_gamma,0.72,0.039921616701606356
9,0,0.7,0.02,absolute_gamma,0.72,0.11254918252674782
9,1,0.7,0.02,absolute_gamma,0.72,0.039921616701606356
9,2,0.7,0.02,absolute_gamma,0.72,-0.17537184847072718
9,3,0.7,0.02,absolute_gamma,0.72,-0.5957422858822702
9,4,0.7,0.02,absolute_gamma,0.72,-1.267896539723597
9,5,0.7,0.02,absolute_gamma,0.72,-2.1809805999934664
10,-5,0.7,0.02,absolute_gamma,0.72,-2.1463124156192985
10,-4,0.7,0.02,absolute_gamma,0.72,-1.2548772628559481
10,-3,0.7,0.02,absolute_gamma,0.72,-0.5950781812820827
10,-2,0.7,0.02,absolute_gamma,0.72,-0.18007057202856774
10,-1,0.7,0.02,absolute_gamma,0.72,0.03355444966153395
10,0,0.7,0.02,absolute_gamma,0.72,0.10550006255365368
10,1,0.7,0.02,absolute_gamma,0.72,0.03355444966153395
10,2,0.7,0.02,absolute_gamma,0.72,-0.18007057202856763
10,3,0.7,0.02,absolute_gamma,0.72,-0.5950781812820823
10,4,0.7,0.02,absolute_gamma,0.72,-1.2548772628559477
10,5,0.7,0.02,absolute_gamma,0.72,-2.146312415619298
11,-5,0.7,0.02,absolute_gamma,0.72,-2.1085197257911465
11,-4,0.7,0.02,absolute_gamma,0.72,-1.2400209704615228
11,-3,0.7,0.02,absolute_gamma,0.72,-0.5936029065920825
11,-2,0.7,0.02,absolute_gamma,0.72,-0.18452635524125688
11,-1,0.7,0.02,absolute_gamma,0.72,0.02722837087464652
11,0,0.7,0.02,absolute_gamma,0.72,0.09841551425659817
11,1,0.7,0.02,absolute_gamma,0.72,0.02722837087464652
11,2,0.7,0.02,absolute_gamma,0.72,-0.18452635524125677
11,3,0.7,0.02,absolute_gamma,0.72,-0.5936029065920821
11,4,0.7,0.02,absolute_gamma,0.72,-1.2400209704615226
11,5,0.7,0.02,absolute_gamma,0.72,-2.108519725791146
12,-5,0.7,0.02,absolute_gamma,0.72,-2.067423081672513
12,-4,0.7,0.02,absolute_gamma,0.72,-1.223178023392043
12,-3,0.7,0.02,absolute_gamma,0.72,-0.5912307698157594
12,-2,0.7,0.02,absolute_gamma,0.72,-0.18871120431862504
12,-1,0.7,0.02,absolute_gamma,0.72,0.020947864515596486
12,0,0.7,0.02,absolute_gamma,0.72,0.09129156867650869
12,1,0.7,0.02,absolute_gamma,0.72,0.02094786451559649
12,2,0.7,0.02,absolute_gamma,0.72,-0.18871120431862495
12,3,0.7,0.02,absolute_gamma,0.72,-0.5912307698157591
12,4,0.7,0.02,absolute_gamma,0.72,-1.2231780233920428
12,5,0.7,0.02,absolute_gamma,0.72,-2.0674230816725125
13,-5,0.7,0.02,absolute_gamma,0.72,-2.0228396485976234
13,-4,0.7,0.02,absolute_gamma,0.72,-1.2041904417074139
13,-3,0.7,0.02,absolute_gamma,0.72,-0.5878701604044603
13,-2,0.7,0.02,absolute_gamma,0.72,-0.19259207105836423
13,-1,0.7,0.02,absolute_gamma,0.72,0.014717884164955343
13,0,0.7,0.02,absolute_gamma,0.72,0.08412381965843628
13,1,0.7,0.02,absolute_gamma,0.72,0.014717884164955345
13,2,0.7,0.02,absolute_gamma,0.72,-0.19259207105836415
13,3,0.7,0.02,absolute_gamma,0.72,-0.5878701604044599
13,4,0.7,0.02,absolute_gamma,0.72,-1.2041904417074134
13,5,0.7,0.02,absolute_gamma,0.72,-2.022839648597623
14,-5,0.7,0.02,absolute_gamma,0.72,-1.9745841994825428
14,-4,0.7,0.02,absolute_gamma,0.72,-1.1828905606082105
14,-3,0.7,0.02,absolute_gamma,0.72,-0.5834199256701746
14,-2,0.7,0.02,absolute_gamma,0.72,-0.19613170668906457
14,-1,0.7,0.02,absolute_gamma,0.72,0.008543897684347553
14,0,0.7,0.02,absolute_gamma,0.72,0.07690737723009954
14,1,0.7,0.02,absolute_gamma,0.72,0.008543897684347554
14,2,0.7,0.02,absolute_gamma,0.72,-0.1961317066890645
14,3,0.7,0.02,absolute_gamma,0.72,-0.5834199256701743
14,4,0.7,0.02,absolute_gamma,0.72,-1.18289056060821
14,5,0.7,0.02,absolute_gamma,0.72,-1.9745841994825426
15,-5,0.7,0.02,absolute_gamma,0.72,-1.9224701105662974
15,-4,0.7,0.02,absolute_gamma,0.72,-1.1591020090726982
15,-3,0.7,0.02,absolute_gamma,0.72,-0.5777682810642009
15,-2,0.7,0.02,absolute_gamma,0.72,-0.19928810011889747
15,-1,0.7,0.02,absolute_gamma,0.72,0.002431935471152642
15,0,0.7,0.02,absolute_gamma,0.72,0.06963681633158784
15,1,0.7,0.02,absolute_gamma,0.72,0.002431935471152644
15,2,0.7,0.02,absolute_gamma,0.72,-0.1992881001188974
15,3,0.7,0.02,absolute_gamma,0.72,-0.5777682810642005
15,4,0.7,0.02,absolute_gamma,0.72,-1.1591020090726978
15,5,0.7,0.02,absolute_gamma,0.72,-1.9224701105662971
16,-5,0.7,0.02,absolute_gamma,0.72,-1.8663102856310807
16,-4,0.7,0.02,absolute_gamma,0.72,-1.1326411590983858
16,-3,0.7,0.02,absolute_gamma,0.72,-0.5707936349909645
16,-2,0.7,0.02,absolute_gamma,0.72,-0.20201126457762197
16,-1,0.7,0.02,absolute_gamma,0.72,-0.0036274230951705384
16,0,0.7,0.02,absolute_gamma,0.72,0.06230690768162553
16,1,0.7,0.02,absolute_gamma,0.72,-0.0036274230951705375
16,2,0.7,0.02,absolute_gamma,0.72,-0.20201126457762192
16,3,0.7,0.02,absolute_gamma,0.72,-0.5707936349909641
16,4,0.7,0.02,absolute_gamma,0.72,-1.1326411590983854
16,5,0.7,0.02,absolute_gamma,0.72,-1.8663102856310805
17,-5,0.7,0.02,absolute_gamma,0.72,-1.805918818136762
17,-4,0.7,0.02,absolute_gamma,0.72,-1.103313370948678
17,-3,0.7,0.02,absolute_gamma,0.72,-0.5623704702118201
17,-2,0.7,0.02,absolute_gamma,0.72,-0.20424315753237396
17,-1,0.7,0.02,absolute_gamma,0.72,-0.009636048170559946
17,0,0.7,0.02,absolute_gamma,0.72,0.054912257405020336
17,1,0.7,0.02,absolute_gamma,0.72,-0.009636048170559946
17,2,0.7,0.02,absolute_gamma,0.72,-0.2042431575323739
17,3,0.7,0.02,absolute_gamma,0.72,-0.5623704702118197
17,4,0.7,0.02,absolute_gamma,0.72,-1.1033133709486775
17,5,0.7,0.02,absolute_gamma,0.72,-1.805918818136762
18,-5,0.7,0.02,absolute_gamma,0.72,-1.7411120266850904
18,-4,0.7,0.02,absolute_gamma,0.72,-1.0709186288840191
18,-3,0.7,0.02,absolute_gamma,0.72,-0.5523609583002874
18,-2,0.7,0.02,absolute_gamma,0.72,-0.20591707181172075
18,-1,0.7,0.02,absolute_gamma,0.72,-0.01559164629383954
18,0,0.7,0.02,absolute_gamma,0.72,0.04744709495447825
18,1,0.7,0.02,absolute_gamma,0.72,-0.01559164629383954
18,2,0.7,0.02,absolute_gamma,0.72,-0.20591707181172073
18,3,0.7,0.02,absolute_gamma,0.72,-0.5523609583002871
18,4,0.7,0.02,absolute_gamma,0.72,-1.070918628884019
18,5,0.7,0.02,absolute_gamma,0.72,-1.7411120266850904
19,-5,0.7,0.02,absolute_gamma,0.72,-1.6717104228553494
19,-4,0.7,0.02,absolute_gamma,0.72,-1.0352466646368994
19,-3,0.7,0.02,absolute_gamma,0.72,-0.540611670492158
19,-2,0.7,0.02,absolute_gamma,0.72,-0.20697741731621297
19,-1,0.7,0.02,absolute_gamma,0.72,-0.02149202374110361
19,0,0.7,0.02,absolute_gamma,0.72,0.039905259541062645
19,1,0.7,0.02,absolute_gamma,0.72,-0.02149202374110361
19,2,0.7,0.02,absolute_gamma,0.72,-0.20697741731621294
19,3,0.7,0.02,absolute_gamma,0.72,-0.5406116704921576
19,4,0.7,0.02,absolute_gamma,0.72,-1.0352466646368994
19,5,0.7,0.02,absolute_gamma,0.72,-1.6717104228553494
20,-5,0.7,0.02,absolute_gamma,0.72,-1.5975399406453181
20,-4,0.7,0.02,absolute_gamma,0.72,-0.996083607267172
20,-3,0.7,0.02,absolute_gamma,0.72,-0.5269680940071334
20,-2,0.7,0.02,absolute_gamma,0.72,-0.20735017193802294
20,-1,0.7,0.02,absolute_gamma,0.72,-0.0273353316616619
20,0,0.7,0.02,absolute_gamma,0.72,0.03228019791118493
20,1,0.7,0.02,absolute_gamma,0.72,-0.0273353316616619
20,2,0.7,0.02,absolute_gamma,0.72,-0.2073501719380229
20,3,0.7,0.02,absolute_gamma,0.72,-0.5269680940071332
20,4,0.7,0.02,absolute_gamma,0.72,-0.996083607267172
20,5,0.7,0.02,absolute_gamma,0.72,-1.5975399406453181
21,-5,0.7,0.02,absolute_gamma,0.72,-1.5184344924480755
21,-4,0.7,0.02,absolute_gamma,0.72,-0.9532048012927142
21,-3,0.7,0.02,absolute_gamma,0.72,-0.5112629163807756
21,-2,0.7,0.02,absolute_gamma,0.72,-0.20694256874840986
21,-1,0.7,0.02,absolute_gamma,0.72,-0.033116111807884
21,0,0.7,0.02,absolute_gamma,0.72,0.024511801924841932
21,1,0.7,0.02,absolute_gamma,0.72,-0.033116111807884
21,2,0.7,0.02,absolute_gamma,0.72,-0.20694256874840986
21,3,0.7,0.02,absolute_gamma,0.72,-0.5112629163807754
21,4,0.7,0.02,absolute_gamma,0.72,-0.9532048012927142
21,5,0.7,0.02,absolute_gamma,0.72,-1.5184344924480755
22,-5,0.7,0.02,absolute_gamma,0.72,-1.4342368037899007
22,-4,0.7,0.02,absolute_gamma,0.72,-0.9063882767132028
22,-3,0.7,0.02,absolute_gamma,0.72,-0.4933127919046627
22,-2,0.7,0.02,absolute_gamma,0.72,-0.20564870913608202
22,-1,0.7,0.02,absolute_gamma,0.72,-0.03882663007023647
22,0,0.7,0.02,absolute_gamma,0.72,0.016558610018013415
22,1,0.7,0.02,absolute_gamma,0.72,-0.03882663007023647
22,2,0.7,0.02,absolute_gamma,0.72,-0.20564870913608202
22,3,0.7,0.02,absolute_gamma,0.72,-0.49331279190466254
22,4,0.7,0.02,absolute_gamma,0.72,-0.9063882767132027
22,5,0.7,0.02,absolute_gamma,0.72,-1.4342368037899007
23,-5,0.7,0.02,absolute_gamma,0.72,-1.3448025863165167
23,-4,0.7,0.02,absolute_gamma,0.72,-0.8553944165532212
23,-3,0.7,0.02,absolute_gamma,0.72,-0.47296099690654403
23,-2,0.7,0.02,absolute_gamma,0.72,-0.20335672528697654
23,-1,0.7,0.02,absolute_gamma,0.72,-0.04445816224846052
23,0,0.7,0.02,absolute_gamma,0.72,0.008396934758845738
23,1,0.7,0.02,absolute_gamma,0.72,-0.04445816224846052
23,2,0.7,0.02,absolute_gamma,0.72,-0.20335672528697654
23,3,0.7,0.02,absolute_gamma,0.72,-0.4729609969065439
23,4,0.7,0.02,absolute_gamma,0.72,-0.8553944165532211
23,5,0.7,0.02,absolute_gamma,0.72,-1.3448025863165167
24,-5,0.7,0.02,absolute_gamma,0.72,-1.25
24,-4,0.7,0.02,absolute_gamma,0.72,-0.8
24,-3,0.7,0.02,absolute_gamma,0.72,-0.45
24,-2,0.7,0.02,absolute_gamma,0.72,-0.2
24,-1,0.7,0.02,absolute_gamma,0.72,-0.05
24,0,0.7,0.02,absolute_gamma,0.72,-0.0
24,1,0.7,0.02,absolute_gamma,0.72,-0.05
24,2,0.7,0.02,absolute_gamma,0.72,-0.2
24,3,0.7,0.02,absolute_gamma,0.72,-0.45
24,4,0.7,0.02,absolute_gamma,0.72,-0.8
24,5,0.7,0.02,absolute_gamma,0.72,-1.25
0,-5,0.85,0.005,relative_slack,0.85075,-5.644362404901006
0,-4,0.85,0.005,relative_slack,0.85075,-3.076236712302008
0,-3,0.85,0.005,relative_slack,0.85075,-1.353385917536239
0,-2,0.85,0.005,relative_slack,0.85075,-0.33874613304098944
0,-1,0.85,0.005,relative_slack,0.85075,0.143756972240524
0,0,0.85,0.005,relative_slack,0.85075,0.26331107513074836
0,1,0.85,0.005,relative_slack,0.85075,0.143756972240524
0,2,0.85,0.005,relative_slack,0.85075,-0.33874613304098944
0,3,0.85,0.005,relative_slack,0.85075,-1.353385917536239
0,4,0.85,0.005,relative_slack,0.85075,-3.076236712302008
0,5,0.85,0.005,relative_slack,0.85075,-5.644362404901006
1,-5,0.85,0.005,relative_slack,0.85075,-5.604070444796459
1,-4,0.85,0.005,relative_slack,0.85075,-3.0663727356451242
1,-3,0.85,0.005,relative_slack,0.85075,-1.3573857695103433
1,-2,0.85,0.005,relative_slack,0.85075,-0.3474092741506346
1,-1,0.85,0.005,relative_slack,0.85075,0.13416599668231607
1,0,0.85,0.005,relative_slack,0.85075,0.2536543000491407
1,1,0.85,0.005,relative_slack,0.85075,0.13416599668231607
1,2,0.85,0.005,relative_slack,0.85075,-0.3474092741506346
1,3,0.85,0.005,relative_slack,0.85075,-1.3573857695103433
1,4,0.85,0.005,relative_slack,0.85075,-3.0663727356451242
1,5,0.85,0.005,relative_slack,0.85075,-5.604070444796459
2,-5,0.85,0.005,relative_slack,0.85075,-5.557720016427499
2,-4,0.85,0.005,relative_slack,0.85075,-3.0536804643006836
2,-3,0.85,0.005,relative_slack,0.85075,-1.360406246430111
2,-2,0.85,0.005,relative_slack,0.85075,-0.35587072359449284
2,-1,0.85,0.005,relative_slack,0.85075,0.12458399024421886
2,0,0.85,0.005,relative_slack,0.85075,0.2439898202608008
2,1,0.85,0.005,relative_slack,0.85075,0.12458399024421886
2,2,0.85,0.005,relative_slack,0.85075,-0.35587072359449284
2,3,0.85,0.005,relative_slack,0.85075,-1.360406246430111
2,4,0.85,0.005,relative_slack,0.85075,-3.0536804643006836
2,5,0.85,0.005,relative_slack,0.85075,-5.557720016427499
3,-5,0.85,0.005,relative_slack,0.85075,-5.504683364540565
3,-4,0.85,0.005,relative_slack,0.85075,-3.0377894986247114
3,-3,0.85,0.005,relative_slack,0.85075,-1.3622858048182038
3,-2,0.85,0.005,relative_slack,0.85075,-0.36408871826966943
3,-1,0.85,0.005,relative_slack,0.85075,0.11501339578567178
3,0,0.85,0.005,relative_slack,0.85075,0.23431566584284955
3,1,0.85,0.005,relative_slack,0.85075,0.11501339578567178
3,2,0.85,0.005,relative_slack,0.85075,-0.36408871826966943
3,3,0.85,0.005,relative_slack,0.85075,-1.3622858048182038
3,4,0.85,0.005,relative_slack,0.85075,-3.0377894986247114
3,5,0.85,0.005,relative_slack,0.85075,-5.504683364540565
4,-5,0.85,0.005,relative_slack,0.85075,-5.4442851278077455
4,-4,0.85,0.005,relative_slack,0.85075,-3.018288955480144
4,-3,0.85,0.005,relative_slack,0.85075,-1.3628384698324971
4,-2,0.85,0.005,relative_slack,0.85075,-0.37201301313840507
4,-1,0.85,0.005,relative_slack,0.85075,0.10545734952908528
4,0,0.85,0.005,relative_slack,0.85075,0.2246293406979295
4,1,0.85,0.005,relative_slack,0.85075,0.10545734952908528
4,2,0.85,0.005,relative_slack,0.85075,-0.37201301313840507
4,3,0.85,0.005,relative_slack,0.85075,-1.3628384698324971
4,4,0.85,0.005,relative_slack,0.85075,-3.018288955480144
4,5,0.85,0.005,relative_slack,0.85075,-5.4442851278077455
5,-5,0.85,0.005,relative_slack,0.85075,-5.3758013976878525
5,-4,0.85,0.005,relative_slack,0.85075,-2.9947246330662174
5,-3,0.85,0.005,relative_slack,0.85075,-1.3618506989150083
5,-2,0.85,0.005,relative_slack,0.85075,-0.3795832196197049
5,-1,0.85,0.005,relative_slack,0.85075,0.09591988504099222
5,0,0.85,0.005,relative_slack,0.85075,0.2149276758644587
5,1,0.85,0.005,relative_slack,0.85075,0.09591988504099222
5,2,0.85,0.005,relative_slack,0.85075,-0.379583219619705
5,3,0.85,0.005,relative_slack,0.85075,-1.3618506989150083
5,4,0.85,0.005,relative_slack,0.85075,-2.9947246330662174
5,5,0.85,0.005,relative_slack,0.85075,-5.3758013976878525
6,-5,0.85,0.005,relative_slack,0.85075,-5.298459166214376
6,-4,0.85,0.005,relative_slack,0.85075,-2.966596298001538
6,-3,0.85,0.005,relative_slack,0.85075,-1.3590779896878449
6,-2,0.85,0.005,relative_slack,0.85075,-0.38672683433517807
6,-1,0.85,0.005,relative_slack,0.85075,0.08640619898937268
6,0,0.85,0.005,relative_slack,0.85075,0.2052066403253279
6,1,0.85,0.005,relative_slack,0.85075,0.08640619898937268
6,2,0.85,0.005,relative_slack,0.85075,-0.3867268343351781
6,3,0.85,0.005,relative_slack,0.85075,-1.359077989687845
6,4,0.85,0.005,relative_slack,0.85075,-2.966596298001538
6,5,0.85,0.005,relative_slack,0.85075,-5.298459166214376
7,-5,0.85,0.005,relative_slack,0.85075,-5.211436204100668
7,-4,0.85,0.005,relative_slack,0.85075,-2.933355172778004
7,-3,0.85,0.005,relative_slack,0.85075,-1.354241254235728
7,-2,0.85,0.005,relative_slack,0.85075,-0.39335691124391475
7,-1,0.85,0.005,relative_slack,0.85075,0.0769229978055212
7,0,0.85,0.005,relative_slack,0.85075,0.19546109659837618
7,1,0.85,0.005,relative_slack,0.85075,0.07692299780552121
7,2,0.85,0.005,relative_slack,0.85075,-0.3933569112439148
7,3,0.85,0.005,relative_slack,0.85075,-1.354241254235728
7,4,0.85,0.005,relative_slack,0.85075,-2.933355172778004
7,5,0.85,0.005,relative_slack,0.85075,-5.211436204100668
8,-5,0.85,0.005,relative_slack,0.85075,-5.113861400609335
8,-4,0.85,0.005,relative_slack,0.85075,-2.894401710273478
8,-3,0.85,0.005,relative_slack,0.85075,-1.347022998847822
8,-2,0.85,0.005,relative_slack,0.85075,-0.39936932216594795
8,-1,0.85,0.005,relative_slack,0.85075,0.06747895039840371
8,0,0.85,0.005,relative_slack,0.85075,0.18568448449013394
8,1,0.85,0.005,relative_slack,0.85075,0.06747895039840372
8,2,0.85,0.005,relative_slack,0.85075,-0.399369322165948
8,3,0.85,0.005,relative_slack,0.85075,-1.3470229988478222
8,4,0.85,0.005,relative_slack,0.85075,-2.894401710273478
8,5,0.85,0.005,relative_slack,0.85075,-5.113861400609335
9,-5,0.85,0.005,relative_slack,0.85075,-5.004815583258331
9,-4,0.85,0.005,relative_slack,0.85075,-2.8490837476984225
9,-3,0.85,0.005,relative_slack,0.85075,-1.337063369997931
9,-2,0.85,0.005,relative_slack,0.85075,-0.4046395458826403
9,-1,0.85,0.005,relative_slack,0.85075,0.05808528000515245
9,0,0.85,0.005,relative_slack,0.85075,0.17586841127264857
9,1,0.85,0.005,relative_slack,0.85075,0.058085280005152465
9,2,0.85,0.005,relative_slack,0.85075,-0.40463954588264034
9,3,0.85,0.005,relative_slack,0.85075,-1.337063369997931
9,4,0.85,0.005,relative_slack,0.85075,-2.8490837476984225
9,5,0.85,0.005,relative_slack,0.85075,-5.004815583258331
10,-5,0.85,0.005,relative_slack,0.85075,-4.883332818916709
10,-4,0.85,0.005,relative_slack,0.85075,-2.7966951333046834
10,-3,0.85,0.005,relative_slack,0.85075,-1.3239561545968788
10,-2,0.85,0.005,relative_slack,0.85075,-0.40901892243248433
10,-1,0.85,0.005,relative_slack,0.85075,0.04875653872793862
10,0,0.85,0.005,relative_slack,0.85075,0.1660021198152068
10,1,0.85,0.005,relative_slack,0.85075,0.04875653872793863
10,2,0.85,0.005,relative_slack,0.85075,-0.40901892243248444
10,3,0.85,0.005,relative_slack,0.85075,-1.3239561545968788
10,4,0.85,0.005,relative_slack,0.85075,-2.7966951333046834
10,5,0.85,0.005,relative_slack,0.85075,-4.883332818916709
11,-5,0.85,0.005,relative_slack,0.85075,-4.748402179057622
11,-4,0.85,0.005,relative_slack,0.85075,-2.736474912987063
11,-3,0.85,0.005,relative_slack,0.85075,-1.3072448560785974
11,-2,0.85,0.005,relative_slack,0.85075,-0.41233030789880815
11,-1,0.85,0.005,relative_slack,0.85075,0.039511622118014726
11,0,0.85,0.005,relative_slack,0.85075,0.1560717973583232
11,1,0.85,0.005,relative_slack,0.85075,0.03951162211801473
11,2,0.85,0.005,relative_slack,0.85075,-0.41233030789880826
11,3,0.85,0.005,relative_slack,0.85075,-1.3072448560785974
11,4,0.85,0.005,relative_slack,0.85075,-2.736474912987063
11,5,0.85,0.005,relative_slack,0.85075,-4.748402179057622
12,-5,0.85,0.005,relative_slack,0.85075,-4.598969932472375
12,-4,0.85,0.005,relative_slack,0.85075,-2.667607148213816
12,-3,0.85,0.005,relative_slack,0.85075,-1.2864190049477209
12,-2,0.85,0.005,relative_slack,0.85075,-0.4143630823934609
12,-1,0.85,0.005,relative_slack,0.85075,0.030375099447162338
12,0,0.85,0.005,relative_slack,0.85075,0.14605967597787622
12,1,0.85,0.005,relative_slack,0.85075,0.030375099447162345
12,2,0.85,0.005,relative_slack,0.85075,-0.41436308239346104
12,3,0.85,0.005,relative_slack,0.85075,-1.2864190049477209
12,4,0.85,0.005,relative_slack,0.85075,-2.667607148213816
12,5,0.85,0.005,relative_slack,0.85075,-4.598969932472375
13,-5,0.85,0.005,relative_slack,0.85075,-4.43394211163995
13,-4,0.85,0.005,relative_slack,0.85075,-2.5892214065323818
13,-3,0.85,0.005,relative_slack,0.85075,-1.260910912756218
13,-2,0.85,0.005,relative_slack,0.85075,-0.4148674405387707
13,-1,0.85,0.005,relative_slack,0.85075,0.021378959335649372
13,0,0.85,0.005,relative_slack,0.85075,0.13594286047225843
13,1,0.85,0.005,relative_slack,0.85075,0.02137895933564938
13,2,0.85,0.005,relative_slack,0.85075,-0.41486744053877084
13,3,0.85,0.005,relative_slack,0.85075,-1.2609109127562181
13,4,0.85,0.005,relative_slack,0.85075,-2.5892214065323818
13,5,0.85,0.005,relative_slack,0.85075,-4.43394211163995
14,-5,0.85,0.005,relative_slack,0.85075,-4.252187389054223
14,-4,0.85,0.005,relative_slack,0.85075,-2.5003939159094415
14,-3,0.85,0.005,relative_slack,0.85075,-1.2300931384749774
14,-2,0.85,0.005,relative_slack,0.85075,-0.41354790008940673
14,-1,0.85,0.005,relative_slack,0.85075,0.012564902117208492
14,0,0.85,0.005,relative_slack,0.85075,0.12569179924444526
14,1,0.85,0.005,relative_slack,0.85075,0.012564902117208496
14,2,0.85,0.005,relative_slack,0.85075,-0.4135479000894068
14,3,0.85,0.005,relative_slack,0.85075,-1.2300931384749776
14,4,0.85,0.005,relative_slack,0.85075,-2.5003939159094415
14,5,0.85,0.005,relative_slack,0.85075,-4.252187389054223
15,-5,0.85,0.005,relative_slack,0.85075,-4.052540202974218
15,-4,0.85,0.005,relative_slack,0.85075,-2.4001493047976448
15,-3,0.85,0.005,relative_slack,0.85075,-1.1932769745234935
15,-2,0.85,0.005,relative_slack,0.85075,-0.4100561231948296
15,-1,0.85,0.005,relative_slack,0.85075,0.003987352656636336
15,0,0.85,0.005,relative_slack,0.85075,0.11526828714987723
15,1,0.85,0.005,relative_slack,0.85075,0.003987352656636342
15,2,0.85,0.005,relative_slack,0.85075,-0.4100561231948297
15,3,0.85,0.005,relative_slack,0.85075,-1.1932769745234937
15,4,0.85,0.005,relative_slack,0.85075,-2.4001493047976448
15,5,0.85,0.005,relative_slack,0.85075,-4.052540202974218
16,-5,0.85,0.005,relative_slack,0.85075,-3.8338041804060454
16,-4,0.85,0.005,relative_slack,0.85075,-2.2874623738304107
16,-3,0.85,0.005,relative_slack,0.85075,-1.1497140427531336
16,-2,0.85,0.005,relative_slack,0.85075,-0.4039752348626702
16,-1,0.85,0.005,relative_slack,0.85075,-0.004318130423252097
16,0,0.85,0.005,relative_slack,0.85075,0.10462651788703387
16,1,0.85,0.005,relative_slack,0.85075,-0.004318130423252088
16,2,0.85,0.005,relative_slack,0.85075,-0.4039752348626703
16,3,0.85,0.005,relative_slack,0.85075,-1.1497140427531336
16,4,0.85,0.005,relative_slack,0.85075,-2.2874623738304107
16,5,0.85,0.005,relative_slack,0.85075,-3.8338041804060454
