scenario_id,path_id,rho_hat,rho_true,epsilon,policy,terminal_wealth,final_inventory,abs_inventory,fills,fill_rate,spread_capture,adverse_selection,inventory_penalty,dt,steps,audit_horizon
rho0.920_eps0.0200_dt0.0200,27,0.92,0.93,0.02,robust_gamma,-13.539243897559736,1.0,1.0,235.0,0.39166666666666666,7.373124999999978,20.10613617549471,53.639999999999894,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,28,0.92,0.93,0.02,robust_gamma,-3.21910112754199,-1.0,1.0,47.0,0.07833333333333334,0.9350000000000004,4.051309307489177,17.959999999999933,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,29,0.92,0.93,0.02,robust_gamma,-10.152720083356932,4.0,4.0,97.0,0.16166666666666665,3.623124999999997,7.7940127833886805,108.26000000000005,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,30,0.92,0.93,0.02,robust_gamma,-3.6518922403139777,3.0,3.0,21.0,0.035,0.5475000000000001,1.6907372111304255,51.81999999999975,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,31,0.92,0.93,0.02,robust_gamma,-11.845334721972243,-5.0,5.0,158.0,0.2633333333333333,5.016249999999991,13.065141449151483,83.23999999999995,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,32,0.92,0.93,0.02,robust_gamma,-21.415894999642347,7.0,7.0,201.0,0.335,7.027499999999984,15.73491819409871,103.00000000000009,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,33,0.92,0.93,0.02,robust_gamma,-13.735619822355911,2.0,2.0,209.0,0.34833333333333333,6.5856249999999825,17.82328359295974,90.55999999999977,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,34,0.92,0.93,0.02,robust_gamma,-4.5492978385136,-2.0,2.0,118.0,0.19666666666666666,3.7518749999999934,9.22977805228281,90.63999999999945,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,35,0.92,0.93,0.02,robust_gamma,-8.599803075017839,0.0,0.0,89.0,0.14833333333333334,2.6493749999999965,7.675901077166529,119.23999999999963,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,36,0.92,0.93,0.02,robust_gamma,-10.777118705845162,1.0,1.0,126.0,0.21,4.156249999999991,10.524642116838635,143.96000000000114,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,37,0.92,0.93,0.02,robust_gamma,-15.232105036717186,-2.0,2.0,150.0,0.25,4.728124999999987,12.6158203234001,126.33999999999988,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,38,0.92,0.93,0.02,robust_gamma,-10.81678787425383,2.0,2.0,111.0,0.185,3.1774999999999944,9.373604649931735,51.7200000000002,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,39,0.92,0.93,0.02,robust_gamma,-5.82192255634974,-3.0,3.0,50.0,0.08333333333333333,1.5174999999999998,4.4364257727363565,66.06000000000066,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,40,0.92,0.93,0.02,robust_gamma,-3.9303056748419407,2.0,2.0,92.0,0.15333333333333332,2.3206249999999984,7.624004482918977,54.13999999999975,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,41,0.92,0.93,0.02,robust_gamma,-11.372638553530507,1.0,1.0,222.0,0.37,6.246249999999984,18.546884360410516,71.77999999999996,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,42,0.92,0.93,0.02,robust_gamma,-3.532219634362958,0.0,0.0,153.0,0.255,4.600624999999991,11.91412629478667,64.45999999999994,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,43,0.92,0.93,0.02,robust_gamma,-13.832096318283881,0.0,0.0,72.0,0.12,2.4824999999999977,5.757019778316476,183.85999999999981,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,44,0.92,0.93,0.02,robust_gamma,-27.882804741434857,3.0,3.0,156.0,0.26,6.1556249999999855,13.926011964225069,152.30000000000197,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,45,0.92,0.93,0.02,robust_gamma,-9.093298848987747,1.0,1.0,57.0,0.095,1.6137499999999991,4.76143328382345,98.31999999999945,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,46,0.92,0.93,0.02,robust_gamma,-4.495500799984569,1.0,1.0,132.0,0.22,3.1343749999999937,10.543407967159567,39.76,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,47,0.92,0.93,0.02,robust_gamma,-13.70512977377601,1.0,1.0,133.0,0.22166666666666668,4.573124999999989,11.882342172957763,72.27999999999983,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,48,0.92,0.93,0.02,robust_gamma,-12.032504548922223,3.0,3.0,301.0,0.5016666666666667,10.187499999999977,26.862663903362872,84.89999999999961,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,49,0.92,0.93,0.02,robust_gamma,-11.391558632272552,0.0,0.0,359.0,0.5983333333333334,12.486249999999979,35.96003898345478,58.11999999999991,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,50,0.92,0.93,0.02,robust_gamma,-12.142037415687984,-2.0,2.0,283.0,0.4716666666666667,8.364374999999972,27.087752594245302,63.8400000000002,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,51,0.92,0.93,0.02,robust_gamma,-22.95774561845731,-2.0,2.0,281.0,0.4683333333333333,11.303124999999987,25.664560798269065,161.4400000000009,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,52,0.92,0.93,0.02,robust_gamma,-11.24922347849551,-4.0,4.0,211.0,0.3516666666666667,6.206249999999985,20.051586997947553,48.779999999999895,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,53,0.92,0.93,0.02,robust_gamma,-11.457092477007917,2.0,2.0,103.0,0.17166666666666666,2.9081249999999965,8.313375958632022,101.38000000000001,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,54,0.92,0.93,0.02,robust_gamma,-21.957078772149163,1.0,1.0,372.0,0.62,12.364374999999965,42.379753340536624,46.239999999999995,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,55,0.92,0.93,0.02,robust_gamma,-13.708375934145717,3.0,3.0,113.0,0.18833333333333332,3.489374999999995,10.049781133511033,98.3199999999993,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,56,0.92,0.93,0.02,robust_gamma,-4.271858980002866,0.0,0.0,72.0,0.12,1.6418749999999998,6.016869000506176,34.23999999999989,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,57,0.92,0.93,0.02,robust_gamma,-14.087345973507206,0.0,0.0,341.0,0.5683333333333334,11.714999999999977,31.594127186133136,67.19999999999989,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,58,0.92,0.93,0.02,robust_gamma,-8.917168425201211,2.0,2.0,54.0,0.09,1.7337500000000001,4.922130073453658,113.16000000000003,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,59,0.92,0.93,0.02,robust_gamma,-45.85434716316961,8.0,8.0,72.0,0.12,4.084999999999997,5.861333982460209,537.7000000000006,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,60,0.92,0.93,0.02,robust_gamma,-4.6917281130201935,-1.0,1.0,105.0,0.175,3.968124999999994,9.420819235872159,69.95999999999903,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,61,0.92,0.93,0.02,robust_gamma,-6.1409777313468314,1.0,1.0,129.0,0.215,3.7787499999999907,10.282754803470453,98.69999999999936,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,62,0.92,0.93,0.02,robust_gamma,-4.449250007364316,0.0,0.0,101.0,0.16833333333333333,2.3149999999999973,8.805845954452423,32.81999999999989,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,63,0.92,0.93,0.02,robust_gamma,-16.203716675701575,-8.0,8.0,214.0,0.3566666666666667,9.077499999999985,19.1532802869512,148.75999999999985,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,64,0.92,0.93,0.02,robust_gamma,-14.42041561174888,5.0,5.0,119.0,0.19833333333333333,3.7293749999999934,10.19326151959119,118.05999999999956,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,65,0.92,0.93,0.02,robust_gamma,-19.638103072377454,2.0,2.0,125.0,0.20833333333333334,4.915624999999995,10.687241007714391,243.00000000000247,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,66,0.92,0.93,0.02,robust_gamma,-16.675480091551925,0.0,0.0,324.0,0.54,13.962499999999988,29.506827860202264,183.24000000000106,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,67,0.92,0.93,0.02,robust_gamma,-13.600734497843947,-4.0,4.0,358.0,0.5966666666666667,11.861249999999973,34.807528777606436,73.05999999999986,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,68,0.92,0.93,0.02,robust_gamma,-5.924629874695741,2.0,2.0,193.0,0.32166666666666666,5.836874999999985,17.973320589843055,45.72000000000005,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,69,0.92,0.93,0.02,robust_gamma,-5.665412081128723,2.0,2.0,44.0,0.07333333333333333,1.0743750000000003,3.8991356831164268,60.659999999999776,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,70,0.92,0.93,0.02,robust_gamma,-16.36501415708428,7.0,7.0,113.0,0.18833333333333332,3.937499999999998,9.454789282588678,265.8999999999995,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,71,0.92,0.93,0.02,robust_gamma,-11.24257920241192,2.0,2.0,282.0,0.47,8.69687499999998,26.736808120604806,54.37999999999992,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,72,0.92,0.93,0.02,robust_gamma,-27.550676382182623,-7.0,7.0,138.0,0.23,5.299999999999994,11.464952187789649,277.45999999999935,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,73,0.92,0.93,0.02,robust_gamma,-13.452586588301873,0.0,0.0,90.0,0.15,2.679999999999996,7.946843971957776,172.4800000000008,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,74,0.92,0.93,0.02,robust_gamma,-4.040489278694567,2.0,2.0,82.0,0.13666666666666666,1.9874999999999996,6.544224735053547,27.319999999999734,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,75,0.92,0.93,0.02,robust_gamma,-10.57037210645168,3.0,3.0,69.0,0.115,2.1449999999999996,5.082572668027794,85.61999999999944,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,76,0.92,0.93,0.02,robust_gamma,-4.393930652413889,0.0,0.0,35.0,0.058333333333333334,0.8768750000000003,2.7155426016322366,105.45999999999941,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,77,0.92,0.93,0.02,robust_gamma,-20.97938739249312,3.0,3.0,206.0,0.3433333333333333,9.176249999999989,23.10295036388979,112.85999999999993,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,78,0.92,0.93,0.02,robust_gamma,-26.435645630735596,-3.0,3.0,368.0,0.6133333333333333,16.32374999999998,36.01717697667621,141.2400000000009,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,79,0.92,0.93,0.02,robust_gamma,-4.276383701601872,-5.0,5.0,50.0,0.08333333333333333,1.46375,3.9463450291263342,36.75999999999986,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,80,0.92,0.93,0.02,robust_gamma,-9.93489112791385,1.0,1.0,113.0,0.18833333333333332,3.3799999999999946,9.624869998337616,84.46000000000014,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,81,0.92,0.93,0.02,robust_gamma,-21.275240475342034,2.0,2.0,166.0,0.27666666666666667,6.020624999999988,14.61102460353598,173.56,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,82,0.92,0.93,0.02,robust_gamma,-8.054563047514518,1.0,1.0,230.0,0.38333333333333336,6.233124999999977,19.62591432996409,44.72000000000005,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,83,0.92,0.93,0.02,robust_gamma,-15.885615313663148,-3.0,3.0,264.0,0.44,8.009374999999975,22.555092326003177,52.2599999999999,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,84,0.92,0.93,0.02,robust_gamma,-16.131810168269325,-6.0,6.0,136.0,0.22666666666666666,4.515624999999989,11.999249300125939,195.9000000000012,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,85,0.92,0.93,0.02,robust_gamma,-16.88942738871452,3.0,3.0,209.0,0.34833333333333333,7.647499999999982,18.241496441977603,158.50000000000014,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,86,0.92,0.93,0.02,robust_gamma,-16.104493009972487,-2.0,2.0,241.0,0.40166666666666667,7.497499999999979,21.56295188742652,78.82000000000008,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,87,0.92,0.93,0.02,robust_gamma,-3.2265220351435477,0.0,0.0,50.0,0.08333333333333333,1.0656250000000003,4.006775833075366,33.19999999999997,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,88,0.92,0.93,0.02,robust_gamma,-15.476530661059988,-2.0,2.0,249.0,0.415,7.608749999999978,23.99815406007221,72.22000000000018,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,89,0.92,0.93,0.02,robust_gamma,-7.859798888744788,-1.0,1.0,111.0,0.185,3.2631249999999947,8.971086591490177,72.1,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,90,0.92,0.93,0.02,robust_gamma,-7.028349043644823,0.0,0.0,193.0,0.32166666666666666,5.636874999999982,16.28012100254344,39.63999999999998,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,91,0.92,0.93,0.02,robust_gamma,-6.608112220830118,0.0,0.0,260.0,0.43333333333333335,8.939374999999977,22.89930879357449,90.57999999999984,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,92,0.92,0.93,0.02,robust_gamma,-8.259618547302805,-5.0,5.0,151.0,0.25166666666666665,4.391874999999991,12.47029303430071,64.80000000000015,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,93,0.92,0.93,0.02,robust_gamma,-14.217172491744996,4.0,4.0,400.0,0.6666666666666666,14.353749999999964,41.476077452742516,66.98000000000022,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,94,0.92,0.93,0.02,robust_gamma,-15.142531817442572,-1.0,1.0,140.0,0.23333333333333334,5.333749999999991,12.334996591011802,190.32000000000036,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,95,0.92,0.93,0.02,robust_gamma,-13.135711622937063,-2.0,2.0,210.0,0.35,6.252499999999982,18.587675176708387,91.37999999999967,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,96,0.92,0.93,0.02,robust_gamma,-4.8433810143107365,1.0,1.0,148.0,0.24666666666666667,5.169999999999989,11.860358197328367,128.65999999999985,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,97,0.92,0.93,0.02,robust_gamma,-20.82988491960564,2.0,2.0,251.0,0.41833333333333333,9.44499999999998,20.840822691027768,121.03999999999995,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,98,0.92,0.93,0.02,robust_gamma,-5.93663644875414,-2.0,2.0,159.0,0.265,4.548749999999987,13.050393676677018,57.7000000000003,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,99,0.92,0.93,0.02,robust_gamma,-4.553300830445525,4.0,4.0,88.0,0.14666666666666667,2.427499999999998,8.213266982942471,48.92000000000001,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,100,0.92,0.93,0.02,robust_gamma,-15.349952656037953,0.0,0.0,427.0,0.7116666666666667,17.135624999999983,48.52529307935116,97.27999999999945,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,101,0.92,0.93,0.02,robust_gamma,-8.572083818256168,6.0,6.0,135.0,0.225,3.8293749999999926,11.870574657984605,65.97999999999999,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,102,0.92,0.93,0.02,robust_gamma,-14.93229687496639,-1.0,1.0,187.0,0.31166666666666665,7.867499999999988,18.198475490674156,123.0199999999998,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,103,0.92,0.93,0.02,robust_gamma,-11.011891078243352,4.0,4.0,238.0,0.39666666666666667,8.199374999999979,20.551777266889616,91.39999999999958,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,104,0.92,0.93,0.02,robust_gamma,-7.841624965120433,1.0,1.0,280.0,0.4666666666666667,8.138749999999973,24.080048123392245,44.12000000000009,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,105,0.92,0.93,0.02,robust_gamma,-13.986509313622031,3.0,3.0,223.0,0.37166666666666665,7.3331249999999795,19.27538080327524,80.71999999999991,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,106,0.92,0.93,0.02,robust_gamma,-6.146319337152116,-2.0,2.0,188.0,0.31333333333333335,5.812499999999986,15.432901781675099,68.68000000000012,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,107,0.92,0.93,0.02,robust_gamma,-8.521923575383058,3.0,3.0,85.0,0.14166666666666666,2.729374999999996,7.034351600610009,103.96000000000018,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,108,0.92,0.93,0.02,robust_gamma,-17.324691233147835,0.0,0.0,238.0,0.39666666666666667,7.724374999999979,22.230568400546247,87.21999999999984,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,109,0.92,0.93,0.02,robust_gamma,-14.284186696344392,0.0,0.0,212.0,0.35333333333333333,6.9068749999999755,17.310314490940726,108.03999999999915,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,110,0.92,0.93,0.02,robust_gamma,-17.502993892635,-4.0,4.0,227.0,0.37833333333333335,6.899374999999983,19.486659899143163,87.59999999999984,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,111,0.92,0.93,0.02,robust_gamma,-17.67767671285273,-1.0,1.0,217.0,0.3616666666666667,7.536249999999983,18.42624157278898,107.13999999999967,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,112,0.92,0.93,0.02,robust_gamma,-25.213495224671448,-6.0,6.0,173.0,0.28833333333333333,6.086249999999993,15.673379630379316,85.7999999999998,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,113,0.92,0.93,0.02,robust_gamma,-4.435225844281037,2.0,2.0,35.0,0.058333333333333334,0.9093750000000003,2.50363903704158,45.659999999999776,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,114,0.92,0.93,0.02,robust_gamma,-10.245886609709608,0.0,0.0,187.0,0.31166666666666665,6.135624999999983,15.580619124129072,66.90000000000013,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,115,0.92,0.93,0.02,robust_gamma,-11.447068334697414,-5.0,5.0,200.0,0.3333333333333333,6.662499999999983,16.87055237502895,75.77999999999993,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,116,0.92,0.93,0.02,robust_gamma,-22.838862071521838,-8.0,8.0,49.0,0.08166666666666667,2.443125,3.825505248371499,311.5799999999995,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,117,0.92,0.93,0.02,robust_gamma,-15.013415828375344,4.0,4.0,128.0,0.21333333333333335,4.735624999999988,10.841917613723396,148.35999999999896,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,118,0.92,0.93,0.02,robust_gamma,-6.353959337877019,0.0,0.0,87.0,0.145,2.724999999999997,7.232481864806388,86.33999999999995,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,119,0.92,0.93,0.02,robust_gamma,-4.320706380443721,1.0,1.0,203.0,0.3383333333333333,6.597499999999986,16.948983372599173,112.53999999999985,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,120,0.92,0.93,0.02,robust_gamma,-17.177933082506478,-5.0,5.0,121.0,0.20166666666666666,4.673124999999993,9.69814574989563,125.78000000000017,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,121,0.92,0.93,0.02,robust_gamma,-6.201337331533231,-3.0,3.0,99.0,0.165,2.2737499999999984,7.8251364669537224,37.49999999999984,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,122,0.92,0.93,0.02,robust_gamma,-4.312179485574358,1.0,1.0,85.0,0.14166666666666666,2.133124999999998,6.619145971442549,36.85999999999971,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,123,0.92,0.93,0.02,robust_gamma,-12.237647877919336,-1.0,1.0,461.0,0.7683333333333333,19.776875000000032,53.03456966383929,79.95999999999997,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,124,0.92,0.93,0.02,robust_gamma,-6.123774057006942,-4.0,4.0,143.0,0.23833333333333334,4.054999999999992,13.201102214092515,26.93999999999991,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,125,0.92,0.93,0.02,robust_gamma,-8.799035647867068,-6.0,6.0,225.0,0.375,7.538124999999984,18.393742486566936,106.5399999999999,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,126,0.92,0.93,0.02,robust_gamma,-14.680256626047049,1.0,1.0,271.0,0.45166666666666666,9.45812499999998,26.852340748560977,77.48000000000008,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,127,0.92,0.93,0.02,robust_gamma,-12.258028879717848,-3.0,3.0,188.0,0.31333333333333335,5.484999999999988,16.345940132116496,87.43999999999986,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,128,0.92,0.93,0.02,robust_gamma,-24.642384533340046,4.0,4.0,184.0,0.30666666666666664,7.464374999999986,15.70443409744314,236.10000000000062,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,129,0.92,0.93,0.02,robust_gamma,-11.940000265646145,0.0,0.0,105.0,0.175,4.1206249999999915,9.00127502069519,155.28000000000014,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,130,0.92,0.93,0.02,robust_gamma,-19.81187441682212,2.0,2.0,206.0,0.3433333333333333,6.934999999999984,17.74675731294323,101.45999999999954,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,131,0.92,0.93,0.02,robust_gamma,-17.91638638516017,-4.0,4.0,401.0,0.6683333333333333,16.126874999999966,43.325291136202566,101.33999999999963,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,132,0.92,0.93,0.02,robust_gamma,-28.757171901202113,2.0,2.0,325.0,0.5416666666666666,12.939374999999973,31.840268877093223,182.46000000000183,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,133,0.92,0.93,0.02,robust_gamma,-23.932649554768986,0.0,0.0,341.0,0.5683333333333334,13.081249999999972,34.20924035830612,106.75999999999958,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,134,0.92,0.93,0.02,robust_gamma,-2.930432242939953,2.0,2.0,141.0,0.235,3.3987499999999917,12.11691479723423,24.619999999999806,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,135,0.92,0.93,0.02,robust_gamma,-12.074127293511665,-4.0,4.0,153.0,0.255,4.311874999999992,12.370945620635283,94.87999999999973,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,136,0.92,0.93,0.02,robust_gamma,-18.932981351299784,5.0,5.0,157.0,0.26166666666666666,5.816874999999985,14.239674775913798,210.98000000000118,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,137,0.92,0.93,0.02,robust_gamma,-2.1581030305816005,-1.0,1.0,37.0,0.06166666666666667,0.9475000000000003,2.8934923504976098,41.020000000000046,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,138,0.92,0.93,0.02,robust_gamma,-5.843448758621575,1.0,1.0,76.0,0.12666666666666668,1.9449999999999996,6.185932317109959,76.11999999999934,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,139,0.92,0.93,0.02,robust_gamma,-10.950384221113424,0.0,0.0,113.0,0.18833333333333332,3.4387499999999944,8.808834490645424,63.43999999999995,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,140,0.92,0.93,0.02,robust_gamma,-13.773170261411437,1.0,1.0,247.0,0.4116666666666667,8.418124999999979,23.219735559832046,97.16000000000008,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,141,0.92,0.93,0.02,robust_gamma,-19.954297791821546,-3.0,3.0,407.0,0.6783333333333333,16.783749999999973,40.062548095527546,117.89999999999964,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,142,0.92,0.93,0.02,robust_gamma,-9.941253288086898,-1.0,1.0,217.0,0.3616666666666667,5.6462499999999824,19.476999521469537,50.74000000000012,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,143,0.92,0.93,0.02,robust_gamma,-17.01824325916136,3.0,3.0,55.0,0.09166666666666666,2.148125,4.797252445071663,229.81999999999985,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,144,0.92,0.93,0.02,robust_gamma,-21.923411294163046,-3.0,3.0,294.0,0.49,9.806249999999983,26.682436991468663,96.5599999999998,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,145,0.92,0.93,0.02,robust_gamma,-12.92208552998438,-6.0,6.0,285.0,0.475,9.956874999999984,26.68536428263137,66.49999999999996,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,146,0.92,0.93,0.02,robust_gamma,-14.382735417196647,3.0,3.0,252.0,0.42,8.411874999999975,21.609697998465165,117.53999999999972,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,147,0.92,0.93,0.02,robust_gamma,-10.298603239000546,0.0,0.0,42.0,0.07,1.4643750000000002,3.3582489562722486,133.6800000000006,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,148,0.92,0.93,0.02,robust_gamma,-2.9759850347597037,2.0,2.0,46.0,0.07666666666666666,1.225,3.7975381176729286,40.65999999999977,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,149,0.92,0.93,0.02,robust_gamma,-9.106855618310231,4.0,4.0,83.0,0.13833333333333334,2.7406249999999988,7.139630159271903,127.11999999999955,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,150,0.92,0.93,0.02,robust_gamma,-6.267856905621781,0.0,0.0,72.0,0.12,2.3368749999999987,5.39131456736456,146.14000000000027,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,151,0.92,0.93,0.02,robust_gamma,-13.673664568003838,4.0,4.0,239.0,0.3983333333333333,7.2612499999999764,19.362819316108755,71.91999999999969,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,152,0.92,0.93,0.02,robust_gamma,-12.773504261755468,1.0,1.0,149.0,0.24833333333333332,4.21249999999999,12.66450449440012,45.40000000000003,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,153,0.92,0.93,0.02,robust_gamma,-3.5311313449520942,-3.0,3.0,27.0,0.045,0.8006250000000003,2.0163941936790764,60.05999999999987,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,154,0.92,0.93,0.02,robust_gamma,-7.798605296092026,0.0,0.0,181.0,0.3016666666666667,5.2918749999999815,15.314831443253368,58.30000000000022,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,155,0.92,0.93,0.02,robust_gamma,-6.214510329295278,1.0,1.0,116.0,0.19333333333333333,2.9456249999999966,9.515302580537877,50.879999999999896,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,156,0.92,0.93,0.02,robust_gamma,-7.446952766436468,-2.0,2.0,196.0,0.32666666666666666,5.160624999999987,15.659554756881562,34.65999999999979,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,157,0.92,0.93,0.02,robust_gamma,-8.328730961492923,1.0,1.0,185.0,0.30833333333333335,5.564999999999988,15.526959783346115,73.51999999999977,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,158,0.92,0.93,0.02,robust_gamma,-6.707874518760697,3.0,3.0,70.0,0.11666666666666667,3.046874999999998,5.227931100176249,92.67999999999986,0.02,600,12.0
rho0.920_eps0.0200_dt0.0200,159,0.92,0.93,0.02,robust_gamma,-11.240971916358413,0.0,0.0,152.0,0.25333333333333335,5.686874999999986,13.143001471673756,133.58000000000106,0.02,600,12.0
