ticker,scenario,policy,rho_hat,rho_true,epsilon,levels,terminal_wealth,final_inventory,abs_inventory,fills,bid_fills,ask_fills,total_fill_lots,bid_fill_lots,ask_fill_lots,fill_rate,spread_capture,adverse_selection,inventory_penalty,join_l1_side_time_frac,improve_side_time_frac,depth_visible_side_time_frac,outside_depth_side_time_frac,no_quote_side_time_frac,full_no_quote_time_frac,mean_visible_depth_rank,mean_bid_offset,mean_ask_offset,crossing_clamp_count,priority_ahead_additions,priority_ahead_depletion,priority_behind_additions,priority_behind_depletion_ignored,priority_initial_ahead_lots,priority_visible_quote_resets,priority_mean_initial_ahead_lots,priority_visible_levels_used,priority_min_visible_depth_rank,priority_max_visible_depth_rank,priority_queue_fills,priority_improve_fills,priority_queue_violation_count,priority_partial_fill_events,priority_residual_fill_lots,priority_zero_residual_fill_prevented,priority_initial_queue_fraction,priority_queue_stress_multiplier,quote_updates,n_events,horizon,size_scale
AAPL,calibrated_side_gamma,nominal_hawkes,0.3687475368594672,0.3687475368594672,0.02,10,-0.37562300152057443,-1.3444444444444439,1.3444444444444439,43,19,24,31.544444444444448,15.1,16.444444444444443,0.0005375,0.22650000000013884,0.0,7855.603117194145,0.0238387231111376,0.9530087007199362,0.02315257616892623,0.0,0.0,0.0,1.542021633795854,0.0130018671215267,0.03641474628043583,0,531.4999999999961,591.2888888888847,81.51111111111126,34.41111111111111,1159.583333333331,362,3.2032688766114115,10,1,4,0,43,0,15,31.544444444444448,0,1.0,1.5,3827,80000,4092.4207160000005,90.0
AAPL,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-1.7426818733740304,-1.1777777777777796,1.1777777777777796,49,23,26,36.333333333333336,17.577777777777776,18.755555555555553,0.0006125,0.27355555555559224,0.0,21650.727493491762,0.021249255015382485,0.8714983145402262,0.02971313027252176,0.0,0.07753930017186951,0.0,1.6577423355746936,0.014124985402188088,0.04636909777124065,0,491.8555555555525,553.9166666666632,68.71111111111124,30.122222222222213,1251.2833333333317,391,3.200213128729749,10,1,5,0,49,0,17,36.333333333333336,0,1.0,1.5,3831,80000,4092.4207160000005,90.0
AAPL,calibrated_side_gamma,nominal_hawkes,0.3687475368594672,0.3687475368594672,0.02,10,-0.37562300152057443,-1.3444444444444439,1.3444444444444439,43,19,24,31.544444444444448,15.1,16.444444444444443,0.0005375,0.22650000000013884,0.0,7855.603117194145,0.0238387231111376,0.9530087007199362,0.02315257616892623,0.0,0.0,0.0,1.542021633795854,0.0130018671215267,0.03641474628043583,0,531.4999999999961,624.966666666662,81.51111111111126,34.41111111111111,1546.111111111107,362,4.271025168815212,10,1,4,0,43,0,15,31.544444444444448,0,1.0,2.0,3827,80000,4092.4207160000005,90.0
AAPL,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-1.7426818733740304,-1.1777777777777796,1.1777777777777796,49,23,26,36.333333333333336,17.577777777777776,18.755555555555553,0.0006125,0.27355555555559224,0.0,21650.727493491762,0.021249255015382485,0.8714983145402262,0.02971313027252176,0.0,0.07753930017186951,0.0,1.6577423355746936,0.014124985402188088,0.04636909777124065,0,491.8555555555525,585.8666666666624,68.71111111111124,30.122222222222213,1668.3777777777734,391,4.266950838306326,10,1,5,0,49,0,17,36.333333333333336,0,1.0,2.0,3831,80000,4092.4207160000005,90.0
AMZN,calibrated_side_gamma,nominal_hawkes,0.5473364111346355,0.5473364111346355,0.02,10,-6.7110846140009395,2.322222222222222,2.322222222222222,34,18,16,21.7,12.011111111111111,9.68888888888889,0.000425,0.06744444444449806,0.0,29882.782900448583,0.06349551247205792,0.8123837781430474,0.08289238170748348,0.0,0.04122832767741118,0.0,1.6866211466891152,0.017248543684638396,0.04125450253962538,0,1120.0999999999856,1030.0777777777657,314.1111111111107,97.47777777777794,2326.488888888883,1587,1.4659665336413883,10,1,6,2,32,0,14,21.7,0,0.0,1.0,5333,80000,6230.327150104997,90.0
AMZN,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-5.335786919066473,2.2111111111111112,2.2111111111111112,27,15,12,18.699999999999996,10.455555555555556,8.244444444444444,0.0003375,0.0694444444444735,0.0,25131.814342933747,0.0581598372949629,0.8213434004732442,0.09632227333325032,0.0,0.024174488898542637,0.0,1.7897745917925063,0.021190628493033017,0.03733612944142923,0,1195.43333333332,1211.9222222222077,320.8999999999999,84.4777777777779,3022.344444444454,1648,1.8339468716289162,10,1,6,2,25,0,10,18.699999999999996,0,0.0,1.0,5330,80000,6230.327150104997,90.0
AMZN,calibrated_side_gamma,nominal_hawkes,0.5473364111346355,0.5473364111346355,0.02,10,-6.7110846140009395,2.322222222222222,2.322222222222222,34,18,16,21.7,12.011111111111111,9.68888888888889,0.000425,0.06744444444449806,0.0,29882.782900448583,0.06349551247205792,0.8123837781430474,0.08289238170748348,0.0,0.04122832767741118,0.0,1.6866211466891152,0.017248543684638396,0.04125450253962538,0,1120.0999999999856,1111.361111111097,314.1111111111107,97.47777777777794,3489.733333333322,1587,2.198949800462081,10,1,6,2,32,0,14,21.7,0,0.0,1.5,5333,80000,6230.327150104997,90.0
AMZN,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-5.335786919066473,2.2111111111111112,2.2111111111111112,27,15,12,18.699999999999996,10.455555555555556,8.244444444444444,0.0003375,0.0694444444444735,0.0,25131.814342933747,0.0581598372949629,0.8213434004732442,0.09632227333325032,0.0,0.024174488898542637,0.0,1.7897745917925063,0.021190628493033017,0.03733612944142923,0,1195.43333333332,1313.9277777777602,320.8999999999999,84.4777777777779,4533.516666666661,1648,2.750920307443362,10,1,6,2,25,0,10,18.699999999999996,0,0.0,1.5,5330,80000,6230.327150104997,90.0
AMZN,calibrated_side_gamma,nominal_hawkes,0.5473364111346355,0.5473364111346355,0.02,10,-6.7110846140009395,2.322222222222222,2.322222222222222,34,18,16,21.7,12.011111111111111,9.68888888888889,0.000425,0.06744444444449806,0.0,29882.782900448583,0.06349551247205792,0.8123837781430474,0.08289238170748348,0.0,0.04122832767741118,0.0,1.6866211466891152,0.017248543684638396,0.04125450253962538,0,1120.0999999999856,1161.6444444444296,314.1111111111107,97.47777777777794,4652.977777777766,1587,2.9319330672827766,10,1,6,2,32,0,14,21.7,0,0.0,2.0,5333,80000,6230.327150104997,90.0
AMZN,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-5.335786919066473,2.2111111111111112,2.2111111111111112,27,15,12,18.699999999999996,10.455555555555556,8.244444444444444,0.0003375,0.0694444444444735,0.0,25131.814342933747,0.0581598372949629,0.8213434004732442,0.09632227333325032,0.0,0.024174488898542637,0.0,1.7897745917925063,0.021190628493033017,0.03733612944142923,0,1195.43333333332,1366.9222222222022,320.8999999999999,84.4777777777779,6044.688888888908,1648,3.6678937432578325,10,1,6,2,25,0,10,18.699999999999996,0,0.0,2.0,5330,80000,6230.327150104997,90.0
