scenario_id,path_id,rho_hat,rho_true,epsilon,policy,terminal_wealth,final_inventory,abs_inventory,fills,fill_rate,spread_capture,adverse_selection,inventory_penalty,arrival_simulator,dt,steps,audit_horizon,mean_total_events
rho0.920_eps0.0200_ogata_binned,32,0.92,0.93,0.02,nominal_hawkes,-25.514805193622358,-7.0,7.0,79.0,0.1975,3.254374999999998,7.518181159873521,220.51999999999924,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,33,0.92,0.93,0.02,nominal_hawkes,-12.671032758726371,10.0,10.0,127.0,0.3175,4.248437499999996,10.550513271169905,84.1399999999999,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,34,0.92,0.93,0.02,nominal_hawkes,-11.769613116380079,-3.0,3.0,79.0,0.1975,3.6553124999999955,7.31595963102437,156.7999999999996,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,35,0.92,0.93,0.02,nominal_hawkes,-1.8891089074614853,3.0,3.0,36.0,0.09,1.2812500000000002,2.9855608533393507,53.12,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,36,0.92,0.93,0.02,nominal_hawkes,-8.525302674841111,-3.0,3.0,80.0,0.2,2.5740624999999984,6.58520851530524,85.93999999999957,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,37,0.92,0.93,0.02,nominal_hawkes,-8.700586191987192,-2.0,2.0,78.0,0.195,2.5234374999999982,6.243158572214611,83.47999999999969,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,38,0.92,0.93,0.02,nominal_hawkes,-16.449076786642458,-3.0,3.0,118.0,0.295,5.192499999999993,10.60495316572208,158.02000000000092,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,39,0.92,0.93,0.02,nominal_hawkes,-5.167862342984408,2.0,2.0,65.0,0.1625,2.0865625,5.266522346864036,53.739999999999995,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,40,0.92,0.93,0.02,nominal_hawkes,-33.37929113632436,-6.0,6.0,187.0,0.4675,8.893437499999992,17.513873042238288,204.2399999999999,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,41,0.92,0.93,0.02,nominal_hawkes,-1.9824690084590246,3.0,3.0,34.0,0.085,0.9509375,2.7372999072223507,35.099999999999994,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,42,0.92,0.93,0.02,nominal_hawkes,-3.561645509610982,-2.0,2.0,55.0,0.1375,1.5346874999999995,4.029725097858218,34.439999999999856,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,43,0.92,0.93,0.02,nominal_hawkes,-3.838500901965689,-1.0,1.0,57.0,0.1425,1.3343749999999999,4.657393761593923,49.039999999999985,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,44,0.92,0.93,0.02,nominal_hawkes,-8.237630307277794,-1.0,1.0,115.0,0.2875,5.5256249999999945,10.284286131029504,187.4000000000003,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,45,0.92,0.93,0.02,nominal_hawkes,-3.8294079147827658,0.0,0.0,39.0,0.0975,0.9365624999999999,2.7608830102693673,19.07999999999992,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,46,0.92,0.93,0.02,nominal_hawkes,-4.7727029052990515,2.0,2.0,39.0,0.0975,1.1415625,3.4005390456515556,38.78000000000005,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,47,0.92,0.93,0.02,nominal_hawkes,-2.6756553519007706,2.0,2.0,54.0,0.135,1.4290625,4.357169282963142,26.83999999999994,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,48,0.92,0.93,0.02,nominal_hawkes,-7.173967390120561,-1.0,1.0,84.0,0.21,2.3096874999999986,6.812467378445177,36.000000000000114,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,49,0.92,0.93,0.02,nominal_hawkes,-24.398014621401483,-9.0,9.0,29.0,0.0725,1.6709375000000002,2.3452922209361304,347.77999999999867,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,50,0.92,0.93,0.02,nominal_hawkes,-5.259872414317472,-2.0,2.0,18.0,0.045,0.658125,1.457805961300295,80.19999999999985,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,51,0.92,0.93,0.02,nominal_hawkes,-8.827267868048423,-1.0,1.0,68.0,0.17,2.371249999999998,5.8005511150326186,106.17999999999968,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,52,0.92,0.93,0.02,nominal_hawkes,-4.1650496017270315,-1.0,1.0,165.0,0.4125,4.800624999999993,15.167340721368078,34.039999999999914,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,53,0.92,0.93,0.02,nominal_hawkes,-5.876445628704481,2.0,2.0,69.0,0.1725,1.7821875000000003,5.3521878079474305,32.13999999999985,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,54,0.92,0.93,0.02,nominal_hawkes,-5.246402097640656,-5.0,5.0,47.0,0.1175,1.3087499999999996,3.4015740417463434,34.559999999999924,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,55,0.92,0.93,0.02,nominal_hawkes,-1.6212403378889586,-2.0,2.0,28.0,0.07,0.5996875,2.0708080091147707,13.579999999999947,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,56,0.92,0.93,0.02,nominal_hawkes,-12.90847072071889,-6.0,6.0,109.0,0.2725,3.2443749999999962,9.29361109555309,62.85999999999989,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,57,0.92,0.93,0.02,nominal_hawkes,-10.823424471989641,-3.0,3.0,116.0,0.29,4.371874999999995,10.71389894356112,90.98000000000044,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,58,0.92,0.93,0.02,nominal_hawkes,-3.513309963247127,-3.0,3.0,31.0,0.0775,0.6803125000000001,2.479230832795153,30.999999999999996,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,59,0.92,0.93,0.02,nominal_hawkes,-25.643956047668606,-6.0,6.0,87.0,0.2175,4.347187499999996,7.313185528770433,132.93999999999977,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,60,0.92,0.93,0.02,nominal_hawkes,-10.647910296721008,-3.0,3.0,70.0,0.175,2.4274999999999993,5.925935714881916,72.3800000000003,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,61,0.92,0.93,0.02,nominal_hawkes,-9.892353857331905,-8.0,8.0,33.0,0.0825,1.3515625,2.7358375986721484,82.93999999999994,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,62,0.92,0.93,0.02,nominal_hawkes,-0.7732687704419641,2.0,2.0,35.0,0.0875,0.8062499999999999,2.981438509909623,25.239999999999824,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,63,0.92,0.93,0.02,nominal_hawkes,-12.653712109978041,0.0,0.0,79.0,0.1975,2.4984374999999983,6.528579403752715,80.81999999999987,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,64,0.92,0.93,0.02,nominal_hawkes,-2.5261732640577903,-2.0,2.0,49.0,0.1225,1.36375,3.3719765589296458,46.84,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,65,0.92,0.93,0.02,nominal_hawkes,-4.36077397554115,1.0,1.0,56.0,0.14,1.8143749999999998,4.625231586941425,65.03999999999989,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,66,0.92,0.93,0.02,nominal_hawkes,-3.550870315764163,2.0,2.0,38.0,0.095,1.0365624999999998,3.258915042497648,26.299999999999777,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,67,0.92,0.93,0.02,nominal_hawkes,-3.7719291927893495,-3.0,3.0,61.0,0.1525,1.5853124999999995,4.969588219951163,54.95999999999992,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,68,0.92,0.93,0.02,nominal_hawkes,-9.920697342444882,-7.0,7.0,88.0,0.22,3.0365624999999983,7.988931310623229,106.23999999999992,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,69,0.92,0.93,0.02,nominal_hawkes,-1.9995565598530405,1.0,1.0,59.0,0.1475,1.4159374999999998,4.778349207544409,16.979999999999933,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,70,0.92,0.93,0.02,nominal_hawkes,0.7080317456893235,0.0,0.0,75.0,0.1875,1.7775,6.883683716369859,21.699999999999914,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,71,0.92,0.93,0.02,nominal_hawkes,-1.879483404952434,1.0,1.0,81.0,0.2025,2.1262499999999998,6.3491280111261545,24.219999999999885,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,72,0.92,0.93,0.02,nominal_hawkes,-5.734822186321031,2.0,2.0,97.0,0.2425,3.1621874999999973,8.17524085461558,56.54000000000006,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,73,0.92,0.93,0.02,nominal_hawkes,-17.08161614621401,1.0,1.0,95.0,0.2375,2.9606249999999963,8.888936203177153,89.39999999999958,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,74,0.92,0.93,0.02,nominal_hawkes,-4.3180289343903855,1.0,1.0,73.0,0.1825,2.3824999999999976,5.946013755512084,41.94000000000019,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,75,0.92,0.93,0.02,nominal_hawkes,-9.437634722325093,-3.0,3.0,85.0,0.2125,3.2649999999999952,7.777210123040817,98.4399999999998,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,76,0.92,0.93,0.02,nominal_hawkes,-2.573967863633203,-2.0,2.0,59.0,0.1475,1.1446874999999996,5.022180823424293,10.039999999999962,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,77,0.92,0.93,0.02,nominal_hawkes,-7.167031670739345,-1.0,1.0,59.0,0.1475,1.7096875,5.00245428770485,86.55999999999999,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,78,0.92,0.93,0.02,nominal_hawkes,-7.664126029777469,-1.0,1.0,91.0,0.2275,2.345312499999999,7.883284866715684,36.21999999999997,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,79,0.92,0.93,0.02,nominal_hawkes,-5.498634097978733,2.0,2.0,64.0,0.16,1.71625,5.39380677468867,31.059999999999857,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,80,0.92,0.93,0.02,nominal_hawkes,-0.9654739293468471,1.0,1.0,43.0,0.1075,0.7874999999999999,3.5158455940232045,13.059999999999924,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,81,0.92,0.93,0.02,nominal_hawkes,-5.9242917520471785,0.0,0.0,123.0,0.3075,3.836874999999993,11.167876986162355,48.54000000000007,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,82,0.92,0.93,0.02,nominal_hawkes,-6.688105697547991,1.0,1.0,189.0,0.4725,5.716562499999995,16.54598362995992,44.87999999999989,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,83,0.92,0.93,0.02,nominal_hawkes,-4.067015521114336,3.0,3.0,43.0,0.1075,0.9928124999999998,3.8847843727391336,33.79999999999983,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,84,0.92,0.93,0.02,nominal_hawkes,-3.1107355156628165,3.0,3.0,57.0,0.1425,1.2849999999999995,4.642208904006239,18.29999999999997,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,85,0.92,0.93,0.02,nominal_hawkes,-18.29258753840302,-4.0,4.0,170.0,0.425,6.423437499999995,16.72395640850199,105.65999999999991,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,86,0.92,0.93,0.02,nominal_hawkes,-8.262688931495905,0.0,0.0,67.0,0.1675,1.9759375000000001,5.860983222661602,63.95999999999995,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,87,0.92,0.93,0.02,nominal_hawkes,-2.232597481928863,0.0,0.0,41.0,0.1025,0.8978124999999999,3.0592398086205037,15.939999999999937,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,88,0.92,0.93,0.02,nominal_hawkes,-5.392950692822195,0.0,0.0,97.0,0.2425,2.8762499999999966,8.971358727891584,44.20000000000012,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,89,0.92,0.93,0.02,nominal_hawkes,-4.787172160117951,0.0,0.0,91.0,0.2275,2.4303124999999985,7.384574736086719,47.56000000000006,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,90,0.92,0.93,0.02,nominal_hawkes,-3.4978205510532194,-5.0,5.0,42.0,0.105,1.0228124999999997,3.4949082144746626,45.71999999999995,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,91,0.92,0.93,0.02,nominal_hawkes,-4.160936816161392,1.0,1.0,67.0,0.1675,1.8012500000000005,5.2961787535420655,26.699999999999807,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,92,0.92,0.93,0.02,nominal_hawkes,-12.469547144135916,-4.0,4.0,82.0,0.205,3.0790624999999956,7.30809448478162,112.5000000000003,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,93,0.92,0.93,0.02,nominal_hawkes,-5.665908460444104,-6.0,6.0,76.0,0.19,2.0687499999999996,6.656344177769327,58.23999999999992,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,94,0.92,0.93,0.02,nominal_hawkes,-0.17049727152653427,-1.0,1.0,180.0,0.45,5.803749999999989,17.478641105228917,34.5,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,95,0.92,0.93,0.02,nominal_hawkes,-6.78304229344228,3.0,3.0,127.0,0.3175,3.651562499999996,11.261378024356205,37.05999999999993,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,96,0.92,0.93,0.02,nominal_hawkes,-0.46472231006274645,1.0,1.0,40.0,0.1,1.1878124999999997,2.9640262604030596,25.71999999999987,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,97,0.92,0.93,0.02,nominal_hawkes,-2.426893550668137,1.0,1.0,77.0,0.1925,1.753125,6.209714064092097,19.879999999999935,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,98,0.92,0.93,0.02,nominal_hawkes,-14.325473757850709,-3.0,3.0,133.0,0.3325,4.903749999999993,11.511645226175034,89.65999999999995,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,99,0.92,0.93,0.02,nominal_hawkes,-8.0621638269264,3.0,3.0,159.0,0.3975,4.314374999999994,13.185126668189596,35.43999999999993,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,100,0.92,0.93,0.02,nominal_hawkes,-3.9565749576559477,5.0,5.0,56.0,0.14,1.4146875,4.878869318724185,30.619999999999877,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,101,0.92,0.93,0.02,nominal_hawkes,-2.5936822834749007,-4.0,4.0,14.0,0.035,0.3978125,1.2581757316710735,32.70000000000001,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,102,0.92,0.93,0.02,nominal_hawkes,-2.404184215440392,1.0,1.0,15.0,0.0375,0.3375,1.1242585422407245,42.37999999999993,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,103,0.92,0.93,0.02,nominal_hawkes,-2.588758565223809,-1.0,1.0,61.0,0.1525,1.8006249999999997,4.538725620081266,41.06000000000015,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,104,0.92,0.93,0.02,nominal_hawkes,-18.19647380941253,-1.0,1.0,90.0,0.225,4.084999999999992,7.539828386895181,189.04000000000127,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,105,0.92,0.93,0.02,nominal_hawkes,-1.5451405955182547,-1.0,1.0,32.0,0.08,0.6656249999999999,3.0433244312698093,13.059999999999967,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,106,0.92,0.93,0.02,nominal_hawkes,-0.8464687070017367,0.0,0.0,34.0,0.085,0.8218749999999999,2.890176158595679,6.759999999999942,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,107,0.92,0.93,0.02,nominal_hawkes,-2.0832250745940524,0.0,0.0,22.0,0.055,0.49843750000000014,1.7417136101415593,14.879999999999958,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,108,0.92,0.93,0.02,nominal_hawkes,-5.9299814458510856,1.0,1.0,73.0,0.1825,2.0378125000000002,6.396167704500471,42.50000000000004,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,109,0.92,0.93,0.02,nominal_hawkes,-15.022340377864985,-7.0,7.0,29.0,0.0725,1.1865625,2.1954347969787165,256.6000000000001,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,110,0.92,0.93,0.02,nominal_hawkes,-10.97863703965237,-6.0,6.0,102.0,0.255,3.2093749999999965,8.997274307302632,57.160000000000096,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,111,0.92,0.93,0.02,nominal_hawkes,-19.857412134877436,9.0,9.0,21.0,0.0525,1.3696875000000002,1.5980333006483534,302.8400000000007,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,112,0.92,0.93,0.02,nominal_hawkes,-8.758907408743536,-7.0,7.0,69.0,0.1725,2.1921874999999993,5.441019717261838,59.99999999999992,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,113,0.92,0.93,0.02,nominal_hawkes,-1.9952471190348642,-1.0,1.0,48.0,0.12,1.0328124999999997,3.9175141909825726,17.09999999999993,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,114,0.92,0.93,0.02,nominal_hawkes,-19.655319251980387,0.0,0.0,192.0,0.48,7.452499999999991,17.82008319377529,78.11999999999983,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,115,0.92,0.93,0.02,nominal_hawkes,-9.780299272501933,3.0,3.0,128.0,0.32,4.402812499999994,10.052718888757369,62.52000000000007,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,116,0.92,0.93,0.02,nominal_hawkes,-3.07211811476915,0.0,0.0,68.0,0.17,1.5412499999999998,5.225142044842755,19.819999999999915,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,117,0.92,0.93,0.02,nominal_hawkes,-9.599249827986654,-1.0,1.0,135.0,0.3375,4.829374999999994,11.555004262095594,103.65999999999956,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,118,0.92,0.93,0.02,nominal_hawkes,-5.642478962292399,-4.0,4.0,57.0,0.1425,1.4396875000000002,5.302941301214034,46.01999999999999,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,119,0.92,0.93,0.02,nominal_hawkes,-5.413765104389897,-1.0,1.0,44.0,0.11,1.3321875000000003,3.6560246123488156,53.28000000000006,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,120,0.92,0.93,0.02,nominal_hawkes,-9.903910638741182,-1.0,1.0,185.0,0.4625,5.291249999999993,17.119422761909988,49.94000000000004,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,121,0.92,0.93,0.02,nominal_hawkes,-2.8453678945911105,0.0,0.0,61.0,0.1525,1.5703125000000002,4.832024344297494,23.05999999999991,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,122,0.92,0.93,0.02,nominal_hawkes,-5.599315972801266,-1.0,1.0,66.0,0.165,2.986562499999998,5.74398245617725,167.94000000000014,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,123,0.92,0.93,0.02,nominal_hawkes,-6.529802896971457,3.0,3.0,64.0,0.16,1.6515624999999996,5.53372213436073,55.11999999999993,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,124,0.92,0.93,0.02,nominal_hawkes,-10.116935490922458,-6.0,6.0,84.0,0.21,2.8303124999999985,6.387428658544451,60.62000000000011,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,125,0.92,0.93,0.02,nominal_hawkes,-9.50853227776611,1.0,1.0,226.0,0.565,7.437499999999991,20.84585701821986,45.78000000000006,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,126,0.92,0.93,0.02,nominal_hawkes,-2.927923432831119,-3.0,3.0,81.0,0.2025,2.0046875,7.180000932009619,30.49999999999977,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,127,0.92,0.93,0.02,nominal_hawkes,-5.747114343423131,-2.0,2.0,65.0,0.1625,2.1462499999999993,6.082321036591111,84.19999999999949,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,128,0.92,0.93,0.02,nominal_hawkes,-4.431640839715912,-1.0,1.0,65.0,0.1625,2.325624999999998,6.220772749880311,98.8999999999996,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,129,0.92,0.93,0.02,nominal_hawkes,-10.654877914795073,1.0,1.0,81.0,0.2025,2.5440624999999972,6.572413400233003,101.1,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,130,0.92,0.93,0.02,nominal_hawkes,-8.96322783481021,-2.0,2.0,61.0,0.1525,1.9009375000000004,5.407360039561951,54.939999999999955,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,131,0.92,0.93,0.02,nominal_hawkes,-2.4791227573287546,3.0,3.0,46.0,0.115,1.4781250000000001,4.0796822031475415,50.280000000000236,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,132,0.92,0.93,0.02,nominal_hawkes,-2.4490977371157046,0.0,0.0,34.0,0.085,0.6656250000000001,2.624348849462649,20.75999999999988,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,133,0.92,0.93,0.02,nominal_hawkes,-9.490298727885502,5.0,5.0,76.0,0.19,3.2140624999999967,6.974288687675454,155.63999999999993,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,134,0.92,0.93,0.02,nominal_hawkes,-5.0771654414686775,2.0,2.0,101.0,0.2525,3.7434374999999966,8.766599563700538,102.88000000000007,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,135,0.92,0.93,0.02,nominal_hawkes,-7.133054777724395,1.0,1.0,115.0,0.2875,3.259999999999995,9.77993578949291,38.4,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,136,0.92,0.93,0.02,nominal_hawkes,-7.884318757602967,-1.0,1.0,97.0,0.2425,3.231874999999996,8.144077510001694,63.46,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,137,0.92,0.93,0.02,nominal_hawkes,-6.993443970573681,1.0,1.0,130.0,0.325,3.2771874999999975,10.095404219174881,29.559999999999928,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,138,0.92,0.93,0.02,nominal_hawkes,-5.787628332632247,-3.0,3.0,75.0,0.1875,2.578437499999999,5.841326542864508,58.399999999999935,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,139,0.92,0.93,0.02,nominal_hawkes,-4.540669493948433,2.0,2.0,46.0,0.115,1.168125,3.4549368237511118,21.63999999999996,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,140,0.92,0.93,0.02,nominal_hawkes,-5.66046647483687,3.0,3.0,24.0,0.06,0.724375,1.7653429539818717,62.159999999999854,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,141,0.92,0.93,0.02,nominal_hawkes,-3.177726895420321,0.0,0.0,120.0,0.3,3.616874999999996,9.69935825505847,31.879999999999885,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,142,0.92,0.93,0.02,nominal_hawkes,-8.540630169604686,1.0,1.0,173.0,0.4325,5.474999999999991,15.128972356066257,37.51999999999989,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,143,0.92,0.93,0.02,nominal_hawkes,-10.381091110046501,5.0,5.0,121.0,0.3025,5.002187499999992,10.77144506034739,112.55999999999979,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,144,0.92,0.93,0.02,nominal_hawkes,-4.144745098960404,2.0,2.0,51.0,0.1275,1.6640625000000002,4.402230677397512,55.640000000000015,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,145,0.92,0.93,0.02,nominal_hawkes,-13.761513584675543,-5.0,5.0,147.0,0.3675,4.588437499999995,13.318431045470575,44.199999999999896,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,146,0.92,0.93,0.02,nominal_hawkes,-3.8485319151682376,-2.0,2.0,38.0,0.095,1.4415625000000003,3.028257795084201,74.03999999999968,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,147,0.92,0.93,0.02,nominal_hawkes,-11.355415924839999,-4.0,4.0,106.0,0.265,3.4999999999999947,9.184739181957,94.6999999999996,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,148,0.92,0.93,0.02,nominal_hawkes,-10.87180678188713,0.0,0.0,139.0,0.3475,4.375624999999994,12.132011340155032,54.96000000000009,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,149,0.92,0.93,0.02,nominal_hawkes,-7.6777855260256205,-1.0,1.0,97.0,0.2425,3.9331249999999955,7.527789911620246,77.59999999999943,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,150,0.92,0.93,0.02,nominal_hawkes,-5.955144318451471,0.0,0.0,161.0,0.4025,4.525624999999995,14.915435363648228,32.53999999999985,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,151,0.92,0.93,0.02,nominal_hawkes,-8.865493630855553,3.0,3.0,91.0,0.2275,2.9662499999999974,8.1382591118916,54.379999999999875,ogata_binned,0.02,400,8.0,185.475
rho0.920_eps0.0200_ogata_binned,152,0.92,0.93,0.02,nominal_hawkes,-20.41452802682547,-1.0,1.0,66.0,0.165,3.570937499999995,5.522971482477956,228.21999999999952,ogata_binned,0.02,400,8.0,185.475
