ticker,scenario,policy,rho_hat,rho_true,epsilon,levels,terminal_wealth,final_inventory,abs_inventory,fills,bid_fills,ask_fills,total_fill_lots,bid_fill_lots,ask_fill_lots,fill_rate,spread_capture,adverse_selection,inventory_penalty,join_l1_side_time_frac,improve_side_time_frac,depth_visible_side_time_frac,outside_depth_side_time_frac,no_quote_side_time_frac,full_no_quote_time_frac,mean_visible_depth_rank,mean_bid_offset,mean_ask_offset,crossing_clamp_count,priority_ahead_additions,priority_ahead_depletion,priority_behind_additions,priority_behind_depletion_ignored,priority_initial_ahead_lots,priority_visible_quote_resets,priority_mean_initial_ahead_lots,priority_visible_levels_used,priority_min_visible_depth_rank,priority_max_visible_depth_rank,priority_queue_fills,priority_improve_fills,priority_queue_violation_count,priority_partial_fill_events,priority_residual_fill_lots,priority_zero_residual_fill_prevented,priority_initial_queue_fraction,priority_queue_stress_multiplier,quote_updates,n_events,horizon,size_scale,nominal_terminal_wealth,wealth_diff_vs_nominal
MSFT,calibrated_side_gamma,as_poisson,0.5463582850875636,0.5463582850875636,0.02,10,-0.006190531329771265,0.0,0.0,5,3,2,4.0,2.0,2.0,6.25e-05,0.004999999999999005,0.0,224.7621253190879,0.0022996258423438666,0.0,0.9977003741576561,0.0,0.0,0.0,3.0466234865688815,0.02159565470789487,0.018943617675295326,0,74498.74999999018,77732.54347824972,5207.918478260861,1231.2228260869638,499307.9510869575,3936,126.85669488997904,10,1,5,5,0,0,1,4.0,0,1.0,1.0,1968,80000,2119.0387602509945,184.0,-0.006190531329771265,0.0
MSFT,calibrated_side_gamma,nominal_hawkes,0.5463582850875636,0.5463582850875636,0.02,10,-0.006190531329771265,0.0,0.0,5,3,2,4.0,2.0,2.0,6.25e-05,0.004999999999999005,0.0,224.7621253190879,0.0022996258423438666,0.0,0.9977003741576561,0.0,0.0,0.0,3.0466234865688815,0.02160063958726388,0.018948073851386384,0,74498.74999999018,77732.54347824972,5207.918478260861,1231.2228260869638,499307.9510869575,3936,126.85669488997904,10,1,5,5,0,0,1,4.0,0,1.0,1.0,1968,80000,2119.0387602509945,184.0,-0.006190531329771265,0.0
MSFT,calibrated_side_gamma,robust_gamma,0.5463582850875636,0.5463582850875636,0.02,10,-0.006190531329771265,0.0,0.0,5,3,2,4.0,2.0,2.0,6.25e-05,0.004999999999999005,0.0,224.7621253190879,0.0022996258423438666,0.0,0.9977003741576561,0.0,0.0,0.0,3.0466234865688815,0.021610358194444033,0.018956761689495817,0,74498.74999999018,77732.54347824972,5207.918478260861,1231.2228260869638,499307.9510869575,3936,126.85669488997904,10,1,5,5,0,0,1,4.0,0,1.0,1.0,1968,80000,2119.0387602509945,184.0,-0.006190531329771265,0.0
MSFT,calibrated_side_gamma,robust_gamma_abs,0.5463582850875636,0.5463582850875636,0.02,10,-0.006190531329771265,0.0,0.0,5,3,2,4.0,2.0,2.0,6.25e-05,0.004999999999999005,0.0,224.7621253190879,0.0022996258423438666,0.0,0.9977003741576561,0.0,0.0,0.0,3.0466234865688815,0.02164348664854841,0.018986376493422132,0,74498.74999999018,77732.54347824972,5207.918478260861,1231.2228260869638,499307.9510869575,3936,126.85669488997904,10,1,5,5,0,0,1,4.0,0,1.0,1.0,1968,80000,2119.0387602509945,184.0,-0.006190531329771265,0.0
MSFT,calibrated_side_gamma,liquidity_guard,0.5463582850875636,0.5463582850875636,0.02,10,-0.006190531329771265,0.0,0.0,5,3,2,4.0,2.0,2.0,6.25e-05,0.004999999999999005,0.0,224.7621253190879,0.0022996258423438666,0.0,0.9977003741576561,0.0,0.0,0.0,3.0466234865688815,0.02164348664854841,0.018986376493422132,0,74498.74999999018,77732.54347824972,5207.918478260861,1231.2228260869638,499307.9510869575,3936,126.85669488997904,10,1,5,5,0,0,1,4.0,0,1.0,1.0,1968,80000,2119.0387602509945,184.0,-0.006190531329771265,0.0
MSFT,near_critical_stress,as_poisson,0.97,0.97,0.02,10,-0.006190531329771265,0.0,0.0,5,3,2,4.0,2.0,2.0,6.25e-05,0.004999999999999005,0.0,224.7621253190879,0.0022996258423438666,0.0,0.9977003741576561,0.0,0.0,0.0,3.0466234865688815,0.02159565470789487,0.018943617675295326,0,74498.74999999018,77732.54347824972,5207.918478260861,1231.2228260869638,499307.9510869575,3936,126.85669488997904,10,1,5,5,0,0,1,4.0,0,1.0,1.0,1968,80000,2119.0387602509945,184.0,-0.006190531329771265,0.0
MSFT,near_critical_stress,nominal_hawkes,0.97,0.97,0.02,10,-0.006190531329771265,0.0,0.0,5,3,2,4.0,2.0,2.0,6.25e-05,0.004999999999999005,0.0,224.7621253190879,0.0022996258423438666,0.0,0.9977003741576561,0.0,0.0,0.0,3.0466234865688815,0.023813143202306306,0.020925916238449718,0,74498.74999999018,77732.54347824972,5207.918478260861,1231.2228260869638,499307.9510869575,3936,126.85669488997904,10,1,5,5,0,0,1,4.0,0,1.0,1.0,1968,80000,2119.0387602509945,184.0,-0.006190531329771265,0.0
MSFT,near_critical_stress,robust_gamma,0.97,0.97,0.02,10,-0.006190531329771265,0.0,0.0,5,3,2,4.0,2.0,2.0,6.25e-05,0.004999999999999005,0.0,224.7621253190879,0.0022996258423438666,0.0,0.9977003741576561,0.0,0.0,0.0,3.0466234865688815,0.026035365424528598,0.02291244646362247,0,74498.74999999018,77732.54347824972,5207.918478260861,1231.2228260869638,499307.9510869575,3936,126.85669488997904,10,1,5,5,0,0,1,4.0,0,1.0,1.0,1968,80000,2119.0387602509945,184.0,-0.006190531329771265,0.0
MSFT,near_critical_stress,robust_gamma_abs,0.97,0.97,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17037037037037162,0.17037037037037162,0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,0,0,0,0,0,0,0.0,0,1.0,1.0,1964,80000,2119.0387602509945,184.0,-0.006190531329771265,0.006190531329771265
MSFT,near_critical_stress,liquidity_guard,0.97,0.97,0.02,10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,1.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,0,0,0,0,0,0,0.0,0,1.0,1.0,1964,80000,2119.0387602509945,184.0,-0.006190531329771265,0.006190531329771265
